CreditScore,Geography,Age,Balance,NumOfProducts,IsActiveMember,Exited
643,Spain,32,0.0,1,0,No
584,Spain,37,0.0,2,1,No
638,France,34,0.0,2,1,No
771,Spain,18,0.0,2,0,No
600,France,39,0.0,2,0,No
661,Spain,41,28082.95,1,0,Yes
554,France,43,0.0,2,0,Yes
627,Spain,49,111087.5,1,1,No
659,France,38,0.0,2,1,No
835,France,35,127120.07,1,0,No
763,France,35,115651.6,2,1,No
625,Germany,31,77743.01,2,0,No
799,France,30,0.0,2,0,No
849,France,69,71996.09,1,1,No
692,France,28,61581.97,1,1,No
623,France,24,0.0,2,0,No
453,Spain,42,0.0,3,0,Yes
408,France,84,87873.39,1,0,Yes
778,Germany,37,105617.73,2,1,Yes
695,France,42,0.0,1,1,Yes
677,Germany,44,148770.61,2,1,No
662,Spain,37,94901.09,1,1,No
534,France,29,174851.9,1,1,No
602,France,59,0.0,2,1,No
554,Germany,43,120847.11,1,0,Yes
667,France,42,0.0,1,0,No
672,France,43,0.0,1,0,No
838,Spain,67,103267.8,1,1,No
692,Spain,34,109699.08,1,1,No
675,France,49,135133.39,1,1,Yes
731,Spain,33,0.0,1,0,No
468,France,32,137649.47,1,0,No
542,Spain,43,113567.94,1,0,No
662,Spain,35,0.0,2,0,Yes
770,Germany,37,141547.26,2,1,No
675,France,61,62055.17,3,0,Yes
647,Germany,51,131156.76,1,0,No
604,France,31,134837.58,1,0,No
833,France,39,0.0,2,0,No
741,Spain,40,104784.23,1,0,Yes
658,Spain,36,0.0,2,1,No
528,France,36,156948.41,1,1,Yes
590,France,60,147751.75,1,0,Yes
675,France,34,124619.33,2,1,No
765,France,41,124182.21,1,0,No
650,France,64,142028.36,1,0,Yes
817,France,44,0.0,1,0,Yes
699,Germany,31,125837.86,2,0,No
495,Germany,34,117160.32,1,1,Yes
491,Spain,61,0.0,2,1,No
847,France,51,97565.74,1,0,Yes
676,Spain,30,0.0,2,1,No
746,Spain,25,104833.79,1,0,No
470,Spain,31,101675.22,2,0,No
714,Spain,20,0.0,2,1,No
695,France,50,0.0,1,0,Yes
674,France,46,174701.05,1,0,Yes
664,Germany,36,71142.77,2,0,No
697,Germany,31,108805.42,2,1,No
670,France,68,0.0,2,1,No
541,France,32,0.0,1,1,No
640,France,66,116037.76,1,1,No
647,France,28,0.0,2,1,No
757,France,23,80673.96,2,0,No
704,Germany,39,124640.51,1,0,Yes
778,Germany,31,182275.23,2,0,No
639,Germany,41,98635.77,1,0,No
637,France,33,0.0,2,0,No
686,France,35,0.0,1,0,No
577,Spain,43,79757.21,1,0,Yes
506,Germany,28,53053.76,1,1,No
757,France,28,120911.75,2,1,No
826,France,55,115285.85,1,0,No
721,France,41,0.0,2,0,No
489,Spain,40,221532.8,1,0,No
446,France,51,105056.13,1,0,No
677,France,37,88363.03,1,1,No
769,France,29,123757.52,2,0,No
677,Spain,56,123959.97,1,1,Yes
555,Germany,62,114822.64,1,1,No
652,Germany,37,145219.3,1,0,No
722,Germany,32,106807.64,1,1,No
643,France,36,148159.71,1,0,No
796,Germany,40,99745.95,1,0,No
720,Germany,37,156282.79,1,0,No
613,France,41,0.0,2,0,No
506,France,57,0.0,2,1,Yes
608,France,50,0.0,1,0,Yes
667,Spain,77,0.0,1,1,No
750,France,47,121376.15,2,0,Yes
610,France,33,111582.11,1,0,No
588,Germany,34,129417.82,1,0,No
479,France,26,0.0,2,1,No
682,France,37,0.0,2,1,No
677,France,36,0.0,1,0,No
850,Germany,40,94607.08,1,0,No
580,France,56,131368.3,1,0,Yes
746,France,21,166883.07,2,1,No
635,Spain,37,0.0,2,0,No
664,Germany,25,172812.72,2,1,No
558,Germany,36,126606.63,2,1,No
415,France,46,134950.19,3,0,Yes
798,France,60,96956.1,1,0,Yes
792,Germany,29,107601.79,1,0,Yes
489,Germany,46,92060.06,1,0,Yes
730,France,33,0.0,2,0,No
773,France,41,0.0,2,1,No
711,France,36,137688.71,1,1,No
592,Spain,55,85845.43,2,1,No
695,Germany,27,125552.96,1,0,No
640,France,33,167298.42,1,1,No
470,Spain,31,55732.92,2,1,No
789,Germany,37,110689.07,1,1,Yes
604,Spain,39,98544.11,1,1,No
493,Germany,35,178317.6,1,0,No
671,France,48,115713.84,2,0,No
656,France,46,143267.14,2,0,No
739,Spain,19,89750.21,1,0,No
560,Spain,26,116576.45,1,0,No
827,Germany,47,143001.5,2,0,No
681,France,23,157761.56,1,0,No
740,France,37,0.0,2,1,No
663,Spain,31,103430.11,2,1,No
845,Spain,52,0.0,1,0,Yes
555,Spain,27,0.0,2,0,No
680,Germany,48,115115.38,1,0,Yes
638,Germany,39,122501.28,2,1,No
640,Spain,62,0.0,1,1,No
778,France,42,0.0,2,1,No
679,France,45,146758.24,1,0,No
593,France,32,0.0,2,1,No
788,France,55,0.0,1,1,Yes
770,France,70,110738.89,1,0,Yes
729,France,67,94203.8,1,1,No
545,France,47,105792.49,1,1,Yes
597,France,41,153198.23,1,1,No
537,France,38,0.0,2,0,No
732,France,79,61811.23,1,1,No
542,France,34,101116.06,1,0,No
688,Germany,46,74458.25,1,1,No
542,Germany,33,142871.27,2,0,No
754,Germany,35,98585.94,2,1,No
750,France,37,0.0,1,1,Yes
731,France,30,0.0,2,1,No
699,France,43,80764.03,1,0,Yes
534,France,42,144801.97,1,1,Yes
494,Spain,27,0.0,2,0,No
497,Germany,35,110053.62,2,1,No
632,France,28,118890.81,1,1,No
724,France,31,0.0,1,0,Yes
751,Germany,37,151218.98,1,1,No
733,France,42,150507.21,1,1,No
701,Spain,21,0.0,2,1,No
525,Germany,33,131023.76,2,0,No
666,Germany,44,122314.5,1,0,Yes
653,France,29,0.0,2,1,No
850,France,28,0.0,2,1,No
646,Germany,52,111739.4,2,1,No
750,France,43,113882.31,1,1,No
764,France,24,98148.61,1,0,No
658,France,32,0.0,2,0,No
727,France,32,59271.82,1,1,No
687,France,31,0.0,2,1,No
631,Spain,33,0.0,2,1,No
797,France,30,69413.44,1,1,No
650,Spain,25,160599.06,2,1,No
850,Spain,22,0.0,1,1,No
676,France,40,147803.48,1,0,Yes
620,Spain,44,0.0,2,1,No
576,France,52,170228.59,2,0,Yes
482,France,35,133111.73,1,1,No
695,Spain,39,0.0,2,0,No
706,France,18,176139.5,2,0,No
668,France,32,0.0,2,1,No
679,Germany,35,110245.13,1,1,No
703,France,45,0.0,2,0,No
670,Spain,67,158719.57,1,1,No
590,France,76,160979.68,1,1,No
613,Spain,35,123557.65,2,1,No
742,France,60,0.0,1,1,Yes
608,France,33,0.0,1,0,Yes
571,France,40,112896.86,1,1,No
595,France,39,120962.13,1,0,No
745,Germany,48,96048.55,1,0,No
589,France,21,0.0,2,1,No
749,France,37,185063.7,2,1,No
678,France,22,118064.93,2,1,No
603,France,46,0.0,2,1,No
504,France,73,0.0,1,1,No
739,Germany,40,149131.03,3,1,Yes
604,France,34,0.0,2,0,No
612,France,35,0.0,1,1,No
629,Spain,44,125512.98,2,0,No
652,Spain,42,83492.07,2,0,No
565,France,34,0.0,1,0,No
707,France,49,0.0,1,0,Yes
645,France,30,125739.26,1,1,No
762,Germany,34,98592.88,1,1,Yes
639,Spain,39,141789.15,1,0,No
709,Germany,22,112949.71,1,0,No
823,France,34,105057.33,1,0,No
817,Germany,46,89087.89,1,1,Yes
665,Germany,27,147435.96,1,0,No
646,Germany,39,154439.86,1,0,No
568,France,30,73054.37,2,1,No
850,France,62,124678.35,1,0,Yes
473,Germany,40,152576.25,2,0,No
731,France,41,152243.57,1,1,No
619,France,25,0.0,1,0,No
715,Germany,42,88120.97,2,1,No
772,Germany,51,143930.92,1,1,Yes
686,France,31,0.0,2,0,No
749,Germany,29,137059.05,3,0,Yes
781,France,27,186558.55,1,1,Yes
675,Spain,66,115654.47,2,1,No
730,Spain,29,0.0,2,0,No
683,Spain,38,126152.84,1,0,No
554,Germany,51,105701.91,1,1,Yes
722,France,46,0.0,1,1,Yes
689,Germany,67,157094.78,1,1,No
796,Germany,40,113228.38,2,1,No
447,France,32,0.0,1,1,No
498,Germany,37,108432.88,2,1,No
663,Spain,27,0.0,1,1,No
498,Germany,44,120702.67,2,1,No
627,France,32,0.0,1,0,No
649,France,45,0.0,2,1,No
738,Germany,29,139106.19,1,0,Yes
587,Germany,39,101851.8,2,0,No
655,Germany,32,130935.56,1,0,Yes
647,Germany,37,116509.99,1,1,Yes
776,Germany,37,93124.04,2,1,No
688,Germany,35,111578.18,1,0,Yes
605,France,32,0.0,2,1,No
596,France,39,86546.29,1,1,No
427,France,33,0.0,1,1,No
629,France,39,129669.32,2,0,No
496,Spain,29,0.0,2,0,No
717,Spain,36,164557.95,1,1,No
777,France,23,0.0,2,1,No
535,Spain,35,118989.92,1,1,No
744,France,29,0.0,1,0,No
755,France,31,0.0,2,1,No
593,Spain,45,79259.75,1,0,No
514,France,38,112230.38,1,0,Yes
721,France,40,118129.87,1,1,No
835,Spain,38,86824.09,1,0,No
682,France,64,128306.7,1,1,No
590,Germany,40,117641.43,2,0,No
653,Germany,37,125734.2,2,0,Yes
837,France,49,103302.37,1,1,No
841,France,27,0.0,1,0,No
584,Spain,36,82696.09,2,0,No
769,France,29,145471.37,1,0,No
599,Spain,34,101506.66,1,0,No
698,France,47,156265.31,2,0,No
477,France,27,128554.98,1,1,No
477,Germany,34,139959.55,2,1,No
745,Spain,34,132944.53,1,1,No
749,France,35,0.0,3,1,No
850,France,61,0.0,1,0,Yes
528,Germany,22,93547.23,2,1,No
750,France,33,152302.72,1,0,No
543,France,31,147674.26,1,1,No
579,Spain,59,148021.12,1,1,No
624,France,37,0.0,2,0,No
595,Germany,46,142360.62,2,0,Yes
596,Germany,27,151027.56,1,0,No
431,Germany,44,138843.7,1,0,Yes
647,Spain,26,109958.15,1,1,Yes
640,France,31,138857.59,1,0,No
752,Germany,45,105426.5,2,1,No
710,Germany,41,149155.53,2,0,Yes
638,Germany,27,135096.05,1,1,Yes
660,Germany,28,170890.05,2,0,No
609,Spain,45,89122.3,1,1,No
596,Spain,54,78126.28,1,1,Yes
705,France,38,123894.43,1,0,No
444,France,36,0.0,2,1,No
727,Germany,58,106913.43,1,0,Yes
496,France,32,127845.83,1,0,No
554,France,22,0.0,2,1,No
537,France,26,106397.75,1,0,No
839,France,51,0.0,1,1,Yes
700,Spain,43,0.0,2,0,No
458,Spain,35,166492.48,1,0,No
850,France,28,0.0,2,1,No
699,Spain,31,114493.68,1,0,No
615,Germany,44,126104.98,2,1,No
850,Germany,51,124425.99,1,0,Yes
604,France,40,0.0,2,0,No
668,Spain,34,0.0,1,0,No
594,Spain,38,0.0,2,0,No
470,France,30,101140.76,1,1,No
701,Germany,41,150844.94,1,1,No
664,Spain,35,115024.5,1,1,No
477,France,30,131286.46,1,0,No
756,France,42,0.0,2,0,No
625,France,40,141267.67,1,1,No
703,Spain,73,137761.55,1,1,No
646,France,30,0.0,2,0,No
650,France,33,98064.97,1,0,No
664,France,31,114519.57,2,1,No
682,Germany,29,101012.77,1,0,Yes
725,France,44,0.0,1,1,No
553,Germany,46,82291.1,1,0,Yes
576,France,39,84719.98,1,0,No
608,Spain,56,0.0,2,1,No
850,France,39,104386.53,1,0,No
627,France,31,128131.73,1,0,No
667,France,44,122806.95,1,0,No
548,Spain,44,0.0,1,0,No
774,France,76,112510.89,1,1,No
794,Germany,57,117056.46,1,0,Yes
497,Germany,55,131778.66,1,1,No
587,France,36,70784.27,1,0,No
850,France,29,0.0,2,1,No
722,France,46,0.0,2,0,No
555,Spain,35,0.0,2,0,No
609,Germany,38,140752.06,2,1,No
734,Spain,39,92126.26,2,0,No
718,Germany,39,93148.74,2,1,No
645,Spain,49,110132.55,3,1,Yes
598,Spain,23,0.0,2,0,No
628,Germany,50,122227.71,1,1,Yes
629,Germany,40,121647.54,2,1,Yes
739,Germany,58,110597.76,1,1,Yes
653,France,60,120731.39,4,1,Yes
711,France,28,0.0,2,1,No
783,Spain,38,0.0,3,1,Yes
681,France,38,153722.47,1,0,No
712,France,34,114088.32,1,0,No
554,France,48,0.0,2,1,No
611,France,37,0.0,2,0,No
560,Germany,41,152532.3,1,0,No
646,Spain,32,0.0,2,0,No
680,France,34,143292.95,1,0,No
631,France,26,149144.61,1,1,No
746,France,36,127157.04,1,1,No
654,Germany,43,84673.17,2,1,No
687,Germany,33,135962.4,2,0,No
708,Germany,32,151691.44,2,1,No
679,Germany,32,88335.05,1,0,No
636,France,45,139859.23,1,1,No
695,France,45,43134.65,1,1,No
677,France,42,99580.13,1,0,No
720,France,34,110717.38,1,1,No
780,France,37,0.0,2,0,Yes
653,Spain,36,0.0,2,0,No
674,France,28,0.0,1,0,No
620,Germany,40,108197.11,2,0,No
623,France,40,0.0,2,1,No
547,France,29,104450.86,1,1,No
530,France,39,0.0,2,0,No
746,France,34,0.0,1,1,No
512,France,31,0.0,2,0,No
630,France,40,0.0,2,1,No
570,Spain,21,116099.82,1,1,No
605,France,39,111169.91,1,0,No
530,Spain,37,0.0,2,1,No
813,Germany,25,123616.43,1,1,No
704,Spain,37,155619.58,1,1,No
565,Germany,31,89558.39,2,1,No
645,Spain,45,0.0,1,1,Yes
526,Germany,32,131938.92,2,1,No
778,France,33,151772.63,2,0,Yes
677,France,72,0.0,2,1,No
588,France,64,0.0,1,1,No
488,France,22,0.0,2,1,No
519,France,39,97700.02,1,1,No
709,France,31,0.0,2,1,No
642,Germany,56,103244.86,2,0,Yes
710,Germany,34,147833.3,2,1,No
653,France,46,0.0,2,0,No
743,France,71,0.0,2,1,No
418,France,39,0.0,2,0,No
670,Germany,33,84521.48,2,1,No
723,Germany,28,91938.31,1,0,No
549,Germany,45,124240.93,1,1,No
543,France,42,0.0,2,0,No
595,Spain,37,157084.99,1,0,No
673,Germany,25,108244.82,2,1,No
741,France,21,0.0,2,1,No
508,Germany,41,82161.7,2,0,No
662,Germany,59,104568.41,1,0,Yes
752,France,36,119912.46,1,0,No
809,France,36,68881.59,2,1,No
575,Spain,30,0.0,2,1,No
591,Spain,40,86376.29,1,1,Yes
643,Spain,45,150840.03,2,0,No
698,Germany,55,155059.1,2,1,No
496,France,29,0.0,2,0,No
597,France,44,78128.13,2,1,No
603,Germany,46,98899.76,2,1,No
655,Spain,37,0.0,1,1,No
431,France,63,160982.89,1,1,No
620,France,70,87926.24,2,0,Yes
782,France,35,0.0,1,1,No
581,Spain,46,79385.21,2,0,No
553,Germany,53,127997.83,1,0,Yes
658,France,44,168396.34,1,1,No
686,Germany,43,134896.03,1,1,No
539,Spain,36,0.0,3,1,No
685,France,50,94238.75,2,1,Yes
850,France,29,0.0,2,0,No
763,Spain,39,0.0,2,0,No
634,Germany,43,212696.32,1,0,No
567,France,59,0.0,2,0,Yes
539,France,39,139153.68,2,0,No
764,France,41,0.0,2,0,No
653,France,40,0.0,2,0,No
566,Spain,44,0.0,2,0,No
714,Germany,29,92887.13,1,1,No
580,Spain,65,0.0,2,1,No
548,France,29,83442.98,1,1,No
646,Germany,36,144773.29,2,0,No
622,Germany,52,111973.97,1,1,Yes
706,France,35,178032.53,1,1,No
680,France,23,140007.19,1,1,No
698,France,37,98400.61,2,0,No
581,Spain,46,0.0,2,0,No
728,Germany,45,108924.33,2,0,Yes
707,Spain,32,132835.56,1,0,No
761,France,26,0.0,2,1,No
483,Germany,41,118334.44,1,0,Yes
736,Germany,25,81732.88,2,0,No
716,Germany,66,121411.9,1,0,Yes
654,France,32,121455.65,1,0,Yes
649,Spain,20,0.0,2,1,No
649,France,46,0.0,2,1,No
612,France,31,117989.76,1,1,No
657,Spain,40,0.0,2,1,No
511,France,31,137411.29,1,1,No
682,France,61,73688.2,1,1,No
748,Spain,58,122330.7,2,1,No
554,Germany,43,99906.89,1,0,No
794,Spain,28,0.0,2,1,No
807,France,47,167664.83,1,0,Yes
594,France,34,141525.55,1,0,No
652,Spain,33,124832.51,1,0,No
729,France,34,132121.71,1,1,No
625,France,39,0.0,2,0,No
597,Germany,60,78539.84,1,1,No
657,Germany,38,123770.46,1,0,Yes
633,France,43,0.0,2,1,No
663,Germany,49,116150.65,3,1,Yes
535,France,47,160729.1,1,1,No
702,France,29,88378.6,1,0,No
712,France,33,182888.08,1,0,No
607,France,31,0.0,2,1,No
476,France,37,0.0,1,1,Yes
748,Spain,23,85600.08,1,0,No
815,France,35,0.0,2,1,No
602,France,32,0.0,2,1,No
649,Germany,40,95001.33,1,1,No
551,Spain,27,113873.22,1,1,Yes
509,France,30,0.0,2,0,No
685,Spain,40,74896.92,1,0,No
536,France,22,89492.62,1,0,No
711,Spain,38,128718.78,1,0,No
761,Spain,27,0.0,2,0,No
535,France,49,0.0,1,0,Yes
566,Germany,22,144954.75,2,0,No
620,Spain,21,0.0,2,0,No
837,Germany,37,94001.61,2,0,No
685,France,40,0.0,1,0,Yes
673,France,65,0.0,1,1,No
638,France,24,0.0,2,1,No
614,France,46,0.0,1,0,Yes
626,France,44,0.0,1,1,Yes
834,Spain,38,0.0,2,1,No
691,France,24,0.0,2,1,No
706,Spain,38,0.0,2,1,No
633,France,37,141546.35,1,1,No
644,Germany,32,141528.88,1,1,Yes
666,France,30,109805.3,1,1,No
708,France,32,86614.06,2,1,No
496,Germany,59,91680.1,2,0,Yes
730,Germany,38,38848.19,2,0,No
696,Spain,40,153639.11,1,1,No
809,Spain,80,0.0,2,1,No
701,Spain,33,123870.07,1,0,No
604,France,30,0.0,2,0,No
665,France,39,46323.57,1,0,No
639,France,60,162039.78,1,1,Yes
696,France,19,110928.51,1,1,No
520,France,38,0.0,2,0,No
545,Germany,53,114421.55,1,0,Yes
634,Germany,29,130036.21,2,1,No
750,France,26,151510.17,2,1,No
530,Spain,41,0.0,2,1,No
589,France,59,0.0,2,1,Yes
654,France,37,83568.55,1,0,No
648,France,43,139972.18,1,0,No
835,Spain,45,100212.13,1,0,No
446,France,39,90217.07,1,0,No
514,Spain,66,0.0,2,1,No
694,Germany,33,124067.32,1,1,No
554,Spain,46,0.0,2,1,No
720,Germany,57,162082.31,4,0,Yes
641,Germany,51,117306.69,4,1,Yes
813,France,32,122889.88,1,1,No
480,France,40,148790.61,1,1,No
811,France,46,180226.24,1,0,Yes
715,Germany,32,104857.19,2,0,No
620,Spain,31,166833.86,2,1,No
721,France,42,102936.72,1,0,No
772,Germany,48,108736.52,1,0,Yes
680,Germany,44,129974.79,2,1,No
535,France,38,85982.07,1,0,No
655,France,20,134397.61,1,0,No
660,France,63,137841.53,1,1,No
762,Germany,56,100260.88,3,1,Yes
662,Germany,39,139822.11,2,1,No
463,Germany,41,123151.51,2,0,No
501,Germany,27,95331.83,2,0,No
603,Spain,42,0.0,1,1,No
688,Spain,37,138162.41,2,1,No
430,France,38,0.0,2,1,No
632,Germany,48,126066.26,1,0,Yes
601,Spain,42,96763.89,1,1,No
769,France,38,0.0,2,0,No
551,France,42,139561.46,1,0,Yes
841,France,52,0.0,1,0,Yes
469,Spain,31,0.0,1,0,Yes
479,Spain,27,172463.45,1,1,No
701,France,37,107798.85,1,0,No
593,France,36,70181.48,2,0,No
738,Spain,38,177997.07,1,1,No
635,Spain,31,0.0,2,0,No
658,France,32,0.0,1,1,No
687,Spain,36,0.0,1,0,No
650,France,37,0.0,2,0,No
720,Spain,21,123200.78,1,1,No
602,France,63,0.0,2,1,No
618,Spain,33,0.0,2,1,No
803,Germany,41,137742.9,2,1,No
793,France,63,116270.72,1,1,No
616,Germany,41,113220.2,2,1,No
550,Spain,51,0.0,2,0,No
602,France,56,115895.22,3,0,Yes
452,France,60,121730.49,1,1,No
655,Spain,28,113811.85,2,1,No
510,France,26,136214.08,1,0,No
557,France,39,146200.01,1,0,No
676,France,37,106242.67,1,1,No
640,France,29,0.0,2,0,No
529,Spain,31,0.0,1,0,No
559,France,45,24043.45,1,1,Yes
689,France,58,0.0,2,1,No
626,Germany,39,132287.92,3,1,Yes
697,Spain,30,0.0,2,0,No
823,France,44,0.0,2,1,No
565,Germany,32,90322.99,2,1,No
631,Spain,23,0.0,2,0,No
646,France,34,131283.11,1,0,No
676,Spain,48,131659.59,2,1,No
850,Spain,54,120952.74,1,0,No
810,France,38,153166.17,1,1,No
581,Spain,30,53291.86,1,0,No
718,France,35,167924.95,1,0,No
713,France,43,86394.14,1,1,No
672,France,50,0.0,1,0,Yes
781,Spain,33,0.0,2,1,No
656,Spain,47,0.0,2,1,No
583,France,31,158978.79,1,0,No
808,Germany,37,100431.84,1,0,Yes
721,Spain,33,0.0,2,1,No
778,Germany,29,150358.97,1,0,Yes
850,Spain,45,114347.85,2,1,No
693,France,39,0.0,2,1,No
520,France,34,134007.9,1,1,No
759,Germany,31,98899.91,1,1,No
637,France,60,0.0,2,1,No
755,Germany,40,137430.82,2,0,No
662,France,47,0.0,2,1,No
503,France,37,0.0,2,1,No
599,Germany,39,188976.89,2,1,No
583,Spain,40,0.0,2,0,No
764,Spain,48,75990.97,1,0,Yes
513,France,29,0.0,2,1,No
730,Spain,62,112181.08,1,1,No
820,Spain,34,97208.46,1,1,No
597,Spain,26,0.0,2,0,No
637,France,32,0.0,1,0,No
696,France,34,150856.79,1,1,No
635,Germany,37,146748.07,1,1,No
673,Spain,57,0.0,2,1,No
662,Spain,33,0.0,2,1,No
683,Spain,41,148863.17,1,1,No
850,France,55,0.0,1,0,Yes
815,Spain,28,0.0,2,1,No
671,Spain,34,153360.02,1,0,No
601,France,40,92055.36,1,1,Yes
709,Germany,39,124723.92,1,0,No
702,Germany,28,103033.83,1,1,No
558,France,40,0.0,2,0,No
691,Spain,40,0.0,2,1,No
700,France,30,0.0,1,1,No
667,France,33,0.0,2,1,No
624,Germany,54,116726.22,1,0,Yes
580,France,23,113923.81,2,0,No
571,Spain,31,0.0,2,1,No
561,France,37,0.0,2,0,No
529,France,28,0.0,2,1,No
670,France,36,0.0,2,0,No
666,Germany,21,121827.43,2,1,No
628,Spain,42,0.0,2,1,No
577,France,60,125389.7,2,1,No
652,Spain,38,103895.31,1,1,No
678,France,26,111128.04,1,0,Yes
692,Spain,49,0.0,2,0,No
675,Spain,32,0.0,2,0,No
712,Spain,52,0.0,1,1,Yes
639,Germany,37,151242.48,1,1,No
618,France,48,0.0,1,0,Yes
554,France,39,129709.62,1,0,No
533,France,47,83347.25,1,1,No
540,Spain,28,84121.04,1,1,No
704,Spain,33,0.0,2,0,No
678,France,43,102338.19,1,1,No
712,France,29,87375.78,2,0,No
651,France,44,0.0,3,0,Yes
789,Germany,51,104677.09,1,0,No
775,Germany,32,121669.23,1,1,No
564,Germany,40,108407.34,1,1,No
841,Germany,33,154969.79,2,1,No
850,Spain,39,141829.67,1,1,No
637,France,63,0.0,1,0,Yes
500,France,45,109162.82,1,1,No
655,France,44,87471.63,1,1,No
666,France,33,147229.65,1,1,No
658,France,24,0.0,2,1,No
749,Germany,66,182532.23,2,1,No
654,France,32,0.0,2,1,No
623,France,39,160903.2,1,0,No
761,France,33,138053.79,2,0,No
627,France,44,153548.12,1,0,Yes
757,Germany,31,149085.9,2,1,No
695,Germany,53,95231.91,1,0,Yes
726,France,34,0.0,2,0,No
587,Spain,41,85109.21,1,0,No
605,Germany,43,125338.8,2,0,No
850,Spain,62,0.0,2,1,No
850,France,38,106831.69,1,1,No
751,France,29,159597.45,1,0,No
627,Germany,37,147361.57,1,1,No
736,France,43,176134.54,1,1,No
652,France,74,0.0,2,1,No
627,France,35,0.0,2,1,No
636,France,34,84055.43,1,0,No
775,France,60,0.0,2,1,No
850,Spain,45,174088.3,4,0,Yes
850,Spain,34,199229.14,1,0,No
516,France,37,0.0,1,0,No
513,Spain,42,0.0,2,1,No
673,Germany,69,78833.15,2,1,No
564,France,27,0.0,1,0,No
636,France,35,0.0,2,1,No
712,France,29,102540.61,1,1,No
568,France,51,0.0,3,1,No
741,Spain,43,0.0,2,1,Yes
754,Germany,39,129401.87,1,1,No
709,France,32,0.0,2,1,No
510,France,32,0.0,2,1,No
716,Spain,33,0.0,2,1,No
607,Germany,36,106702.94,2,0,No
656,Spain,26,139584.57,1,0,No
550,Germany,52,121016.23,1,1,Yes
486,France,26,0.0,2,1,No
598,Germany,59,118210.42,2,0,Yes
675,Spain,35,0.0,2,0,No
755,France,29,148654.84,2,1,No
656,Spain,32,136963.12,1,0,No
644,Germany,47,137774.11,2,0,No
598,France,32,111156.52,1,1,No
850,Spain,31,121237.65,1,1,No
679,France,36,97234.58,1,0,No
632,France,60,0.0,2,1,No
550,Spain,45,0.0,2,1,No
572,Germany,54,97382.53,1,1,No
626,Germany,47,103108.8,1,1,Yes
625,Spain,57,0.0,1,0,Yes
515,France,58,131852.81,1,0,Yes
612,Spain,35,0.0,1,1,Yes
628,Spain,39,107553.33,1,0,No
529,Spain,43,0.0,2,0,No
668,Germany,46,161806.09,1,1,No
526,France,30,0.0,2,0,No
791,France,52,0.0,1,1,No
573,France,27,128243.03,1,1,No
565,France,38,126645.13,1,1,No
604,France,47,62094.71,3,0,Yes
656,France,37,112291.34,1,0,No
447,France,44,89188.83,1,1,No
682,France,55,0.0,1,0,Yes
437,Spain,28,109161.25,1,0,No
792,Spain,47,0.0,1,1,Yes
627,Spain,25,0.0,1,1,No
767,France,34,0.0,2,0,No
686,France,26,0.0,2,0,No
789,France,53,158271.74,1,1,Yes
794,France,56,96951.21,1,1,No
587,Germany,35,121863.61,1,1,Yes
589,Germany,19,83495.11,1,1,Yes
543,Germany,25,146566.01,1,1,No
589,Spain,45,0.0,1,0,Yes
701,Germany,23,186101.18,2,1,No
850,France,40,0.0,1,0,Yes
726,Germany,51,107494.86,2,0,Yes
767,Spain,47,0.0,1,0,Yes
648,Spain,36,146943.38,2,1,No
651,Spain,36,0.0,2,0,No
633,France,36,125130.28,1,0,No
740,France,37,0.0,2,1,No
592,France,34,0.0,2,1,No
670,France,41,0.0,3,0,No
628,France,36,0.0,2,1,No
745,France,47,0.0,2,0,No
705,France,32,0.0,2,0,No
559,France,42,0.0,2,1,No
595,France,29,150685.79,1,0,No
492,France,35,141359.37,2,0,No
498,France,29,0.0,1,0,No
655,France,39,94631.26,2,1,No
636,France,39,118336.14,1,0,No
634,France,45,0.0,1,1,No
793,Spain,63,0.0,2,1,No
526,Germany,50,124233.24,1,1,Yes
768,France,26,51116.26,1,1,Yes
540,Germany,64,91869.69,1,1,No
732,France,34,122338.43,2,0,No
617,France,30,0.0,1,1,No
637,Spain,54,0.0,1,1,No
573,France,26,86270.93,2,1,No
531,France,44,0.0,2,1,No
489,France,38,117289.92,1,0,No
601,France,35,0.0,2,1,No
452,Germany,33,153663.27,1,0,No
728,Spain,29,0.0,1,1,No
590,Germany,27,123599.49,2,0,No
490,France,29,0.0,2,0,No
596,Spain,76,134208.25,1,1,No
635,France,29,0.0,1,1,No
782,Germany,35,98556.89,2,0,No
790,Spain,37,0.0,3,0,No
587,France,40,0.0,4,1,Yes
794,Spain,46,134593.79,1,1,No
515,France,41,0.0,2,1,No
746,Spain,24,68781.82,1,1,No
667,Germany,56,137464.04,1,0,Yes
709,France,32,147307.91,1,1,No
536,France,35,0.0,1,0,Yes
711,France,41,145754.91,1,1,No
753,France,46,0.0,3,0,Yes
748,France,44,112610.77,1,1,No
623,France,57,71481.79,2,1,No
465,France,33,0.0,2,1,No
640,Spain,34,77826.8,1,1,No
562,France,75,87140.85,1,1,No
502,Germany,42,132002.7,1,1,Yes
536,France,32,178011.5,2,0,No
670,Germany,32,102954.68,2,1,No
775,Germany,51,123783.25,1,1,No
759,Germany,30,101802.67,1,0,No
604,France,33,148659.48,1,0,No
766,Germany,62,142724.48,1,1,Yes
554,Spain,41,112152.89,1,1,No
487,France,53,89550.85,1,1,No
725,France,35,75915.75,1,0,No
732,Germany,42,118889.66,2,0,No
623,France,40,118788.57,1,0,No
781,France,42,156555.54,1,1,No
714,Germany,53,99141.86,1,1,Yes
